129.31.101.202 - - [06/Oct/2009:16:19:09 +0000] "GET /clubs-and-societies/a-to-z/b/boat-medics/www.ICSMBC.co.uk HTTP/1.1" 302 131 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/b/boat-medics/contact.html?Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-92" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; Imperial College; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College)"
129.31.101.202 - - [06/Oct/2009:16:19:09 +0000] "GET /clubs-and-societies/a-to-z/b/boat-medics/www.ICSMBC.co.uk HTTP/1.1" 302 131 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/b/boat-medics/contact.html?Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-92" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; Imperial College; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College)"
129.31.101.202 - - [06/Oct/2009:16:19:09 +0000] "GET /clubs-and-societies/a-to-z/b/boat-medics/www.ICSMBC.co.uk HTTP/1.1" 302 131 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/b/boat-medics/contact.html?Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-92" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; Imperial College; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College)"
129.31.101.202 - - [06/Oct/2009:16:19:09 +0000] "GET /clubs-and-societies/a-to-z/b/boat-medics/www.ICSMBC.co.uk HTTP/1.1" 302 131 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/b/boat-medics/contact.html?Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-92" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; Imperial College; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College)"
129.31.101.202 - - [06/Oct/2009:16:19:09 +0000] "GET /clubs-and-societies/a-to-z/b/boat-medics/www.ICSMBC.co.uk HTTP/1.1" 302 131 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/b/boat-medics/contact.html?Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-92" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; Imperial College; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College)"
129.31.101.202 - - [06/Oct/2009:16:19:09 +0000] "GET /clubs-and-societies/a-to-z/b/boat-medics/www.ICSMBC.co.uk HTTP/1.1" 302 131 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/b/boat-medics/contact.html?Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-92" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; Imperial College; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College)"
129.31.101.202 - - [06/Oct/2009:16:19:09 +0000] "GET /clubs-and-societies/a-to-z/b/boat-medics/www.ICSMBC.co.uk HTTP/1.1" 302 131 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/b/boat-medics/contact.html?Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-92" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; Imperial College; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College)"
129.31.101.202 - - [06/Oct/2009:16:19:09 +0000] "GET /clubs-and-societies/a-to-z/b/boat-medics/www.ICSMBC.co.uk HTTP/1.1" 302 131 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/b/boat-medics/contact.html?Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-92" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; Imperial College; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College)"
129.31.101.202 - - [06/Oct/2009:16:19:09 +0000] "GET /clubs-and-societies/a-to-z/b/boat-medics/www.ICSMBC.co.uk HTTP/1.1" 302 131 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/b/boat-medics/contact.html?Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-92" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; Imperial College; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College)"
129.31.101.202 - - [06/Oct/2009:16:19:09 +0000] "GET /clubs-and-societies/a-to-z/b/boat-medics/www.ICSMBC.co.uk HTTP/1.1" 302 131 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/b/boat-medics/contact.html?Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-92" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; Imperial College; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College)"
129.31.101.202 - - [06/Oct/2009:16:19:09 +0000] "GET /clubs-and-societies/a-to-z/b/boat-medics/www.ICSMBC.co.uk HTTP/1.1" 302 131 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/b/boat-medics/contact.html?Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-92" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; Imperial College; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College)"
129.31.101.202 - - [06/Oct/2009:16:19:09 +0000] "GET /clubs-and-societies/a-to-z/b/boat-medics/www.ICSMBC.co.uk HTTP/1.1" 302 131 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/b/boat-medics/contact.html?Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-92" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; Imperial College; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College)"
129.31.101.202 - - [06/Oct/2009:16:19:09 +0000] "GET /clubs-and-societies/a-to-z/b/boat-medics/www.ICSMBC.co.uk HTTP/1.1" 302 131 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/b/boat-medics/contact.html?Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-92" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; Imperial College; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College)"
129.31.101.202 - - [06/Oct/2009:16:19:09 +0000] "GET /clubs-and-societies/a-to-z/b/boat-medics/www.ICSMBC.co.uk HTTP/1.1" 302 131 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/b/boat-medics/contact.html?Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-92" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; Imperial College; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College)"
129.31.101.202 - - [06/Oct/2009:16:19:09 +0000] "GET /clubs-and-societies/a-to-z/b/boat-medics/www.ICSMBC.co.uk HTTP/1.1" 302 131 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/b/boat-medics/contact.html?Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-92" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; Imperial College; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College)"
129.31.101.202 - - [06/Oct/2009:16:19:09 +0000] "GET /clubs-and-societies/a-to-z/b/boat-medics/www.ICSMBC.co.uk HTTP/1.1" 302 131 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/b/boat-medics/contact.html?Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-92" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; Imperial College; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College)"
129.31.101.202 - - [06/Oct/2009:16:19:09 +0000] "GET /clubs-and-societies/a-to-z/b/boat-medics/www.ICSMBC.co.uk HTTP/1.1" 302 131 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/b/boat-medics/contact.html?Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-92" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; Imperial College; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College)"
129.31.101.202 - - [06/Oct/2009:16:19:09 +0000] "GET /clubs-and-societies/a-to-z/b/boat-medics/www.ICSMBC.co.uk HTTP/1.1" 302 131 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/b/boat-medics/contact.html?Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-92" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; Imperial College; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College)"
129.31.101.202 - - [06/Oct/2009:16:19:09 +0000] "GET /clubs-and-societies/a-to-z/b/boat-medics/www.ICSMBC.co.uk HTTP/1.1" 302 131 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/b/boat-medics/contact.html?Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-92" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; Imperial College; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College)"
129.31.101.202 - - [06/Oct/2009:16:19:09 +0000] "GET /clubs-and-societies/a-to-z/b/boat-medics/www.ICSMBC.co.uk HTTP/1.1" 302 131 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/b/boat-medics/contact.html?Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-92" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; Imperial College; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College)"
129.31.101.202 - - [06/Oct/2009:16:19:09 +0000] "GET /clubs-and-societies/a-to-z/b/boat-medics/www.ICSMBC.co.uk HTTP/1.1" 302 131 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/b/boat-medics/contact.html?Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-92" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; Imperial College; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College)"
129.31.101.202 - - [06/Oct/2009:16:19:09 +0000] "GET /clubs-and-societies/a-to-z/b/boat-medics/www.ICSMBC.co.uk HTTP/1.1" 302 131 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/b/boat-medics/contact.html?Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-92" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; Imperial College; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College)"
129.31.101.202 - - [06/Oct/2009:16:19:09 +0000] "GET /clubs-and-societies/a-to-z/b/boat-medics/www.ICSMBC.co.uk HTTP/1.1" 302 131 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/b/boat-medics/contact.html?Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-92" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; Imperial College; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College)"
129.31.101.202 - - [06/Oct/2009:16:19:09 +0000] "GET /clubs-and-societies/a-to-z/b/boat-medics/www.ICSMBC.co.uk HTTP/1.1" 302 131 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/b/boat-medics/contact.html?Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-92" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; Imperial College; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College)"
129.31.101.202 - - [06/Oct/2009:16:19:09 +0000] "GET /clubs-and-societies/a-to-z/b/boat-medics/www.ICSMBC.co.uk HTTP/1.1" 302 131 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/b/boat-medics/contact.html?Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-92" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; Imperial College; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College)"
129.31.101.202 - - [06/Oct/2009:16:19:09 +0000] "GET /clubs-and-societies/a-to-z/b/boat-medics/www.ICSMBC.co.uk HTTP/1.1" 302 131 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/b/boat-medics/contact.html?Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-92" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; Imperial College; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College)"
129.31.101.202 - - [06/Oct/2009:16:19:09 +0000] "GET /clubs-and-societies/a-to-z/b/boat-medics/www.ICSMBC.co.uk HTTP/1.1" 302 131 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/b/boat-medics/contact.html?Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-92" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; Imperial College; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College)"
129.31.101.202 - - [06/Oct/2009:16:19:09 +0000] "GET /clubs-and-societies/a-to-z/b/boat-medics/www.ICSMBC.co.uk HTTP/1.1" 302 131 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/b/boat-medics/contact.html?Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-92" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; Imperial College; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College)"
129.31.101.202 - - [06/Oct/2009:16:19:09 +0000] "GET /clubs-and-societies/a-to-z/b/boat-medics/www.ICSMBC.co.uk HTTP/1.1" 302 131 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/b/boat-medics/contact.html?Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-92" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; Imperial College; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College)"
129.31.101.202 - - [06/Oct/2009:16:19:09 +0000] "GET /clubs-and-societies/a-to-z/b/boat-medics/www.ICSMBC.co.uk HTTP/1.1" 302 131 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/b/boat-medics/contact.html?Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-92" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; Imperial College; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College)"
129.31.101.202 - - [06/Oct/2009:16:19:09 +0000] "GET /clubs-and-societies/a-to-z/b/boat-medics/www.ICSMBC.co.uk HTTP/1.1" 302 131 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/b/boat-medics/contact.html?Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-92" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; Imperial College; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College)"
129.31.101.202 - - [06/Oct/2009:16:19:09 +0000] "GET /clubs-and-societies/a-to-z/b/boat-medics/www.ICSMBC.co.uk HTTP/1.1" 302 131 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/b/boat-medics/contact.html?Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-92" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; Imperial College; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College)"
129.31.101.202 - - [06/Oct/2009:16:19:09 +0000] "GET /clubs-and-societies/a-to-z/b/boat-medics/www.ICSMBC.co.uk HTTP/1.1" 302 131 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/b/boat-medics/contact.html?Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-92" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; Imperial College; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College)"
129.31.101.202 - - [06/Oct/2009:16:19:09 +0000] "GET /clubs-and-societies/a-to-z/b/boat-medics/www.ICSMBC.co.uk HTTP/1.1" 302 131 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/b/boat-medics/contact.html?Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-92" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; Imperial College; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College)"
129.31.101.202 - - [06/Oct/2009:16:19:09 +0000] "GET /clubs-and-societies/a-to-z/b/boat-medics/www.ICSMBC.co.uk HTTP/1.1" 302 131 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/b/boat-medics/contact.html?Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-92" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; Imperial College; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College)"
129.31.101.202 - - [06/Oct/2009:16:19:10 +0000] "GET /clubs-and-societies/a-to-z/b/boat-medics/www.ICSMBC.co.uk HTTP/1.1" 302 131 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/b/boat-medics/contact.html?Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-92" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; Imperial College; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College)"
129.31.101.202 - - [06/Oct/2009:16:19:10 +0000] "GET /clubs-and-societies/a-to-z/b/boat-medics/www.ICSMBC.co.uk HTTP/1.1" 302 131 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/b/boat-medics/contact.html?Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-92" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; Imperial College; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College)"
129.31.101.202 - - [06/Oct/2009:16:19:10 +0000] "GET /clubs-and-societies/a-to-z/b/boat-medics/www.ICSMBC.co.uk HTTP/1.1" 302 131 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/b/boat-medics/contact.html?Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-92" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; Imperial College; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College)"
129.31.101.202 - - [06/Oct/2009:16:19:10 +0000] "GET /clubs-and-societies/a-to-z/b/boat-medics/www.ICSMBC.co.uk HTTP/1.1" 302 131 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/b/boat-medics/contact.html?Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-92" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; Imperial College; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College)"
129.31.101.202 - - [06/Oct/2009:16:19:10 +0000] "GET /clubs-and-societies/a-to-z/b/boat-medics/www.ICSMBC.co.uk HTTP/1.1" 302 131 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/b/boat-medics/contact.html?Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-92" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; Imperial College; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College)"
129.31.101.202 - - [06/Oct/2009:16:19:10 +0000] "GET /clubs-and-societies/a-to-z/b/boat-medics/www.ICSMBC.co.uk HTTP/1.1" 302 131 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/b/boat-medics/contact.html?Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-92" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; Imperial College; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College)"
129.31.101.202 - - [06/Oct/2009:16:19:10 +0000] "GET /clubs-and-societies/a-to-z/b/boat-medics/www.ICSMBC.co.uk HTTP/1.1" 302 131 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/b/boat-medics/contact.html?Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-92" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; Imperial College; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College)"
129.31.101.202 - - [06/Oct/2009:16:19:10 +0000] "GET /clubs-and-societies/a-to-z/b/boat-medics/www.ICSMBC.co.uk HTTP/1.1" 302 131 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/b/boat-medics/contact.html?Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-92" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; Imperial College; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College)"
129.31.101.202 - - [06/Oct/2009:16:19:10 +0000] "GET /clubs-and-societies/a-to-z/b/boat-medics/www.ICSMBC.co.uk HTTP/1.1" 302 131 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/b/boat-medics/contact.html?Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-92" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; Imperial College; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College)"
129.31.101.202 - - [06/Oct/2009:16:19:10 +0000] "GET /clubs-and-societies/a-to-z/b/boat-medics/www.ICSMBC.co.uk HTTP/1.1" 302 131 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/b/boat-medics/contact.html?Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-92" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; Imperial College; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College)"
129.31.101.202 - - [06/Oct/2009:16:19:10 +0000] "GET /clubs-and-societies/a-to-z/b/boat-medics/www.ICSMBC.co.uk HTTP/1.1" 302 131 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/b/boat-medics/contact.html?Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-92" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; Imperial College; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College)"
129.31.101.202 - - [06/Oct/2009:16:19:10 +0000] "GET /clubs-and-societies/a-to-z/b/boat-medics/www.ICSMBC.co.uk HTTP/1.1" 302 131 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/b/boat-medics/contact.html?Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-92" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; Imperial College; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College)"
129.31.101.202 - - [06/Oct/2009:16:19:10 +0000] "GET /clubs-and-societies/a-to-z/b/boat-medics/www.ICSMBC.co.uk HTTP/1.1" 302 131 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/b/boat-medics/contact.html?Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-92" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; Imperial College; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College)"
